,timestamp,item,quantity,Category
1189,3/12/2021 16:00,cookies,3,bakery
1190,3/12/2021 16:00,chicken,20,meat
1191,3/12/2021 17:00,buns,27,bakery
1192,3/12/2021 17:00,tilapia,1,meat
1193,3/12/2021 17:00,tilapia,2,meat
1194,3/12/2021 17:00,hand soap,27,personal care
1195,3/12/2021 17:00,tea,2,beverages
1196,3/12/2021 17:00,cupcakes,2,bakery
1197,3/12/2021 17:00,hand soap,24,personal care
1198,3/12/2021 17:00,bananas,3,fruits
1199,3/12/2021 18:00,ketchup,20,canned food
1200,3/12/2021 18:00,oranges,9,fruits
1201,3/12/2021 18:00,chicken,12,meat
1202,3/12/2021 18:00,toilet paper,1,toileteries
1203,3/12/2021 18:00,all purpose,15,detergents
1204,3/12/2021 18:00,oranges,2,fruits
1205,3/12/2021 18:00,pork,29,meat
1206,3/12/2021 18:00,cookies,4,bakery
1207,3/12/2021 18:00,tea,1,beverages
1208,3/12/2021 18:00,oranges,19,fruits
1209,3/12/2021 18:00,cookies,1,bakery
1210,3/12/2021 19:00,tilapia,1,meat
1211,3/12/2021 19:00,beef,3,meat
1212,3/12/2021 19:00,shampoo,11,personal care
1213,3/12/2021 19:00,cupcakes,3,bakery
1214,3/12/2021 19:00,shampoo,15,personal care
1215,3/12/2021 20:00,beef,11,meat
1216,3/12/2021 20:00,shaving cream,23,personal care
1217,3/12/2021 20:00,coffee,22,beverages
1218,3/12/2021 21:00,cupcakes,10,bakery
1219,3/12/2021 21:00,shaving cream,30,personal care
1220,3/12/2021 21:00,chicken,11,meat
1221,3/12/2021 21:00,chicken,1,meat
1222,3/12/2021 21:00,loaves,7,bakery
1223,3/12/2021 21:00,hand soap,29,personal care
1224,3/12/2021 21:00,chicken,18,meat
1225,3/12/2021 21:00,bananas,23,fruits
1226,3/12/2021 21:00,soda,12,beverages
1227,3/12/2021 22:00,hand soap,3,personal care
1228,3/12/2021 23:00,ketchup,27,canned food
1229,3/12/2021 23:00,beans,6,canned food
1230,3/12/2021 23:00,paper towels,15,toileteries
1231,3/13/2021 7:00,coffee,5,beverages
1232,3/13/2021 8:00,oranges,10,fruits
1233,3/13/2021 8:00,soda,13,beverages
1234,3/13/2021 8:00,ketchup,24,canned food
1235,3/13/2021 9:00,chicken,30,meat
1236,3/13/2021 9:00,apples,3,fruits
1237,3/13/2021 9:00,soda,2,beverages
1238,3/13/2021 10:00,tilapia,9,meat
1239,3/13/2021 10:00,beef,14,meat
1240,3/13/2021 10:00,shaving cream,21,personal care
1241,3/13/2021 10:00,beans,3,canned food
1242,3/13/2021 10:00,ketchup,7,canned food
1243,3/13/2021 11:00,cookies,2,bakery
1244,3/13/2021 11:00,loaves,2,bakery
1245,3/13/2021 11:00,oranges,5,fruits
1246,3/13/2021 11:00,tea,6,beverages
1247,3/13/2021 11:00,loaves,3,bakery
1248,3/13/2021 11:00,hand soap,19,personal care
1249,3/13/2021 11:00,chicken,23,meat
1250,3/13/2021 12:00,beans,12,canned food
1251,3/13/2021 12:00,all purpose,18,detergents
1252,3/13/2021 12:00,paper towels,12,toileteries
1253,3/13/2021 12:00,tea,6,beverages
1254,3/13/2021 12:00,tea,5,beverages
1255,3/13/2021 12:00,shaving cream,27,personal care
1256,3/13/2021 12:00,beef,10,meat
1257,3/13/2021 12:00,chicken,26,meat
1258,3/13/2021 13:00,coffee,20,beverages
1259,3/13/2021 13:00,tea,1,beverages
1260,3/13/2021 13:00,shampoo,19,personal care
1261,3/13/2021 13:00,oranges,24,fruits
1262,3/13/2021 13:00,buns,12,bakery
1263,3/13/2021 13:00,coffee,21,beverages
1264,3/13/2021 13:00,dish soap,15,detergents
1265,3/13/2021 14:00,cupcakes,5,bakery
1266,3/13/2021 14:00,beans,2,canned food
1267,3/13/2021 14:00,paper towels,6,toileteries
1268,3/13/2021 14:00,all purpose,15,detergents
1269,3/13/2021 15:00,laundry detergent,22,detergents
1270,3/13/2021 15:00,tea,6,beverages
1271,3/13/2021 15:00,dish soap,7,detergents
1272,3/13/2021 15:00,beans,14,canned food
1273,3/13/2021 16:00,soda,27,beverages
1274,3/13/2021 16:00,paper towels,17,toileteries
1275,3/13/2021 16:00,tea,4,beverages
1276,3/13/2021 16:00,cupcakes,10,bakery
1277,3/13/2021 16:00,beef,10,meat
1278,3/13/2021 17:00,tea,2,beverages
1279,3/13/2021 17:00,beef,2,meat
1280,3/13/2021 17:00,oranges,16,fruits
1281,3/13/2021 17:00,loaves,4,bakery
1282,3/13/2021 17:00,coffee,27,beverages
1283,3/13/2021 17:00,tea,3,beverages
1284,3/13/2021 17:00,ketchup,14,canned food
1285,3/13/2021 17:00,toilet paper,11,toileteries
1286,3/13/2021 17:00,bananas,29,fruits
1287,3/13/2021 18:00,soda,14,beverages
1288,3/13/2021 18:00,dish soap,12,detergents
1289,3/13/2021 18:00,ketchup,15,canned food
1290,3/13/2021 18:00,paper towels,5,toileteries
1291,3/13/2021 18:00,apples,22,fruits
1292,3/13/2021 18:00,tilapia,2,meat
1293,3/13/2021 18:00,dish soap,27,detergents
1294,3/13/2021 18:00,shaving cream,14,personal care
1295,3/13/2021 18:00,tea,2,beverages
1296,3/13/2021 18:00,cookies,3,bakery
1297,3/13/2021 19:00,ketchup,11,canned food
1298,3/13/2021 19:00,apples,23,fruits
1299,3/13/2021 19:00,dish soap,8,detergents
1300,3/13/2021 19:00,hand soap,24,personal care
1301,3/13/2021 19:00,tilapia,2,meat
1302,3/13/2021 19:00,oranges,4,fruits
1303,3/13/2021 19:00,toilet paper,1,toileteries
1304,3/13/2021 19:00,beef,13,meat
1305,3/13/2021 20:00,hand soap,22,personal care
1306,3/13/2021 20:00,coffee,25,beverages
1307,3/13/2021 20:00,coffee,7,beverages
1308,3/13/2021 20:00,pork,6,meat
1309,3/13/2021 20:00,beef,5,meat
1310,3/13/2021 20:00,cookies,4,bakery
1311,3/13/2021 21:00,beans,3,canned food
1312,3/13/2021 21:00,all purpose,15,detergents
1313,3/13/2021 21:00,cupcakes,9,bakery
1314,3/13/2021 21:00,tilapia,4,meat
1315,3/13/2021 21:00,soda,25,beverages
1316,3/13/2021 22:00,buns,14,bakery
1317,3/13/2021 22:00,beans,6,canned food
1318,3/13/2021 22:00,apples,5,fruits
1319,3/13/2021 22:00,coffee,8,beverages
1320,3/13/2021 23:00,beef,1,meat
1321,3/14/2021 8:00,beans,14,canned food
1322,3/14/2021 8:00,paper towels,6,toileteries
1323,3/14/2021 8:00,hand soap,14,personal care
1324,3/14/2021 9:00,loaves,8,bakery
1325,3/14/2021 9:00,tea,5,beverages
1326,3/14/2021 10:00,soda,6,beverages
1327,3/14/2021 10:00,beans,1,canned food
1328,3/14/2021 10:00,shampoo,12,personal care
1329,3/14/2021 10:00,shaving cream,10,personal care
1330,3/14/2021 10:00,bananas,1,fruits
1331,3/14/2021 10:00,chicken,27,meat
1332,3/14/2021 10:00,bananas,28,fruits
1333,3/14/2021 10:00,hand soap,16,personal care
1334,3/14/2021 11:00,cookies,1,bakery
1335,3/14/2021 11:00,ketchup,10,canned food
1336,3/14/2021 11:00,apples,4,fruits
1337,3/14/2021 11:00,shampoo,14,personal care
1338,3/14/2021 11:00,shaving cream,5,personal care
1339,3/14/2021 11:00,coffee,30,beverages
1340,3/14/2021 11:00,cupcakes,5,bakery
1341,3/14/2021 11:00,cupcakes,2,bakery
1342,3/14/2021 12:00,shampoo,20,personal care
1343,3/14/2021 12:00,shaving cream,4,personal care
1344,3/14/2021 12:00,chicken,25,meat
1345,3/14/2021 12:00,paper towels,8,toileteries
1346,3/14/2021 12:00,toilet paper,19,toileteries
1347,3/14/2021 12:00,pork,5,meat
1348,3/14/2021 13:00,shampoo,5,personal care
1349,3/14/2021 13:00,beans,7,canned food
1350,3/14/2021 13:00,chicken,8,meat
1351,3/14/2021 13:00,coffee,7,beverages
1352,3/14/2021 13:00,ketchup,4,canned food
1353,3/14/2021 13:00,chicken,23,meat
1354,3/14/2021 13:00,cookies,3,bakery
1355,3/14/2021 13:00,shaving cream,11,personal care
1356,3/14/2021 13:00,shaving cream,24,personal care
1357,3/14/2021 13:00,cupcakes,13,bakery
1358,3/14/2021 13:00,cupcakes,3,bakery
1359,3/14/2021 13:00,bananas,4,fruits
1360,3/14/2021 13:00,shampoo,3,personal care
1361,3/14/2021 13:00,pork,7,meat
1362,3/14/2021 14:00,cupcakes,3,bakery
1363,3/14/2021 14:00,pork,13,meat
1364,3/14/2021 14:00,hand soap,16,personal care
1365,3/14/2021 14:00,tilapia,3,meat
1366,3/14/2021 14:00,soda,13,beverages
1367,3/14/2021 14:00,shaving cream,14,personal care
1368,3/14/2021 14:00,pork,10,meat
1369,3/14/2021 14:00,cupcakes,6,bakery
1370,3/14/2021 15:00,chicken,29,meat
1371,3/14/2021 15:00,bananas,28,fruits
1372,3/14/2021 15:00,shampoo,7,personal care
1373,3/14/2021 15:00,dish soap,17,detergents
1374,3/14/2021 16:00,ketchup,25,canned food
1375,3/14/2021 16:00,dish soap,12,detergents
1376,3/14/2021 16:00,buns,2,bakery
1377,3/14/2021 16:00,oranges,19,fruits
1378,3/14/2021 17:00,tea,3,beverages
1379,3/14/2021 17:00,tea,6,beverages
1380,3/14/2021 17:00,tea,3,beverages
1381,3/14/2021 17:00,bananas,6,fruits
1382,3/14/2021 17:00,loaves,10,bakery
1383,3/14/2021 17:00,shampoo,11,personal care
1384,3/14/2021 17:00,chicken,16,meat
1385,3/14/2021 17:00,pork,22,meat
1386,3/14/2021 18:00,soda,4,beverages
1387,3/14/2021 18:00,paper towels,1,toileteries
1388,3/14/2021 18:00,shampoo,12,personal care
1389,3/14/2021 18:00,coffee,9,beverages
1390,3/14/2021 18:00,ketchup,17,canned food
1391,3/14/2021 18:00,cupcakes,2,bakery
1392,3/14/2021 18:00,cupcakes,11,bakery
1393,3/14/2021 18:00,ketchup,14,canned food
1394,3/14/2021 18:00,paper towels,17,toileteries
1395,3/14/2021 18:00,buns,9,bakery
1396,3/14/2021 18:00,apples,16,fruits
1397,3/14/2021 18:00,coffee,25,beverages
1398,3/14/2021 19:00,apples,25,fruits
1399,3/14/2021 19:00,laundry detergent,9,detergents
1400,3/14/2021 19:00,buns,19,bakery
1401,3/14/2021 19:00,tea,2,beverages
1402,3/14/2021 19:00,ketchup,16,canned food
1403,3/14/2021 19:00,pork,28,meat
1404,3/14/2021 19:00,beef,10,meat
1405,3/14/2021 20:00,cupcakes,2,bakery
1406,3/14/2021 20:00,tea,3,beverages
1407,3/14/2021 20:00,beans,3,canned food
1408,3/14/2021 20:00,chicken,19,meat
1409,3/14/2021 20:00,cookies,2,bakery
1410,3/14/2021 20:00,oranges,5,fruits
1411,3/14/2021 20:00,bananas,2,fruits
1412,3/14/2021 21:00,shaving cream,16,personal care
1413,3/14/2021 21:00,beans,2,canned food
1414,3/14/2021 21:00,shaving cream,29,personal care
1415,3/14/2021 21:00,buns,6,bakery
1416,3/14/2021 22:00,coffee,19,beverages
1417,3/14/2021 23:00,cookies,2,bakery
1418,3/14/2021 23:00,pork,28,meat
1419,3/14/2021 23:00,soda,29,beverages
1420,3/15/2021 7:00,tilapia,10,meat
1421,3/15/2021 7:00,dish soap,14,detergents
1422,3/15/2021 8:00,all purpose,20,detergents
1423,3/15/2021 8:00,dish soap,22,detergents
1424,3/15/2021 8:00,tilapia,8,meat
1425,3/15/2021 8:00,paper towels,19,toileteries
1426,3/15/2021 8:00,shampoo,14,personal care
1427,3/15/2021 9:00,buns,17,bakery
1428,3/15/2021 9:00,tea,1,beverages
1429,3/15/2021 9:00,cookies,4,bakery
1430,3/15/2021 10:00,cupcakes,5,bakery
1431,3/15/2021 10:00,coffee,3,beverages
1432,3/15/2021 10:00,shaving cream,7,personal care
1433,3/15/2021 10:00,laundry detergent,21,detergents
1434,3/15/2021 10:00,paper towels,1,toileteries
1435,3/15/2021 10:00,all purpose,15,detergents
1436,3/15/2021 10:00,tea,3,beverages
1437,3/15/2021 10:00,coffee,30,beverages
1438,3/15/2021 10:00,coffee,25,beverages
1439,3/15/2021 11:00,buns,14,bakery
1440,3/15/2021 11:00,paper towels,9,toileteries
1441,3/15/2021 11:00,soda,28,beverages
1442,3/15/2021 11:00,coffee,26,beverages
1443,3/15/2021 11:00,tilapia,4,meat
1444,3/15/2021 11:00,toilet paper,23,toileteries
1445,3/15/2021 11:00,paper towels,16,toileteries
1446,3/15/2021 11:00,chicken,16,meat
1447,3/15/2021 11:00,tea,1,beverages
1448,3/15/2021 11:00,paper towels,6,toileteries
1449,3/15/2021 12:00,soda,4,beverages
1450,3/15/2021 12:00,cookies,1,bakery
1451,3/15/2021 12:00,beef,19,meat
1452,3/15/2021 12:00,laundry detergent,1,detergents
1453,3/15/2021 12:00,dish soap,27,detergents
1454,3/15/2021 12:00,soda,28,beverages
1455,3/15/2021 12:00,pork,19,meat
1456,3/15/2021 12:00,ketchup,5,canned food
1457,3/15/2021 12:00,shampoo,12,personal care
1458,3/15/2021 12:00,dish soap,5,detergents
1459,3/15/2021 12:00,beans,14,canned food
1460,3/15/2021 13:00,dish soap,26,detergents
1461,3/15/2021 13:00,cupcakes,4,bakery
1462,3/15/2021 13:00,pork,16,meat
1463,3/15/2021 13:00,buns,3,bakery
1464,3/15/2021 13:00,paper towels,15,toileteries
1465,3/15/2021 13:00,bananas,12,fruits
1466,3/15/2021 13:00,shampoo,10,personal care
1467,3/15/2021 13:00,tea,2,beverages
1468,3/15/2021 13:00,coffee,11,beverages
1469,3/15/2021 14:00,buns,7,bakery
1470,3/15/2021 14:00,chicken,18,meat
1471,3/15/2021 14:00,shampoo,20,personal care
1472,3/15/2021 14:00,chicken,24,meat
1473,3/15/2021 15:00,toilet paper,8,toileteries
1474,3/15/2021 15:00,apples,12,fruits
1475,3/15/2021 15:00,shampoo,11,personal care
1476,3/15/2021 15:00,pork,1,meat
1477,3/15/2021 15:00,shaving cream,3,personal care
1478,3/15/2021 15:00,beans,13,canned food
1479,3/15/2021 16:00,ketchup,11,canned food
1480,3/15/2021 16:00,ketchup,2,canned food
1481,3/15/2021 16:00,paper towels,19,toileteries
1482,3/15/2021 16:00,paper towels,6,toileteries
1483,3/15/2021 16:00,toilet paper,20,toileteries
1484,3/15/2021 16:00,paper towels,3,toileteries
1485,3/15/2021 16:00,soda,5,beverages
1486,3/15/2021 16:00,ketchup,7,canned food
1487,3/15/2021 16:00,bananas,25,fruits
1488,3/15/2021 16:00,ketchup,25,canned food
1489,3/15/2021 16:00,tilapia,5,meat
1490,3/15/2021 16:00,toilet paper,16,toileteries
1491,3/15/2021 17:00,soda,26,beverages
1492,3/15/2021 17:00,apples,17,fruits
1493,3/15/2021 17:00,shaving cream,19,personal care
1494,3/15/2021 17:00,chicken,21,meat
1495,3/15/2021 17:00,shaving cream,17,personal care
1496,3/15/2021 17:00,tilapia,10,meat
1497,3/15/2021 17:00,shaving cream,6,personal care
1498,3/15/2021 18:00,chicken,28,meat
1499,3/15/2021 18:00,buns,2,bakery
1500,3/15/2021 18:00,laundry detergent,22,detergents
1501,3/15/2021 18:00,cupcakes,5,bakery
1502,3/15/2021 18:00,beef,14,meat
1503,3/15/2021 18:00,coffee,28,beverages
1504,3/15/2021 18:00,shaving cream,4,personal care
1505,3/15/2021 18:00,coffee,7,beverages
1506,3/15/2021 18:00,soda,5,beverages
1507,3/15/2021 18:00,cupcakes,13,bakery
1508,3/15/2021 18:00,beef,6,meat
1509,3/15/2021 18:00,shaving cream,1,personal care
1510,3/15/2021 18:00,tea,3,beverages
1511,3/15/2021 18:00,soda,5,beverages
1512,3/15/2021 18:00,shampoo,14,personal care
1513,3/15/2021 18:00,shampoo,6,personal care
1514,3/15/2021 18:00,shaving cream,11,personal care
1515,3/15/2021 19:00,loaves,2,bakery
1516,3/15/2021 19:00,cupcakes,6,bakery
1517,3/15/2021 19:00,tilapia,1,meat
1518,3/15/2021 19:00,pork,29,meat
1519,3/15/2021 19:00,tea,2,beverages
1520,3/15/2021 19:00,all purpose,2,detergents
1521,3/15/2021 19:00,oranges,17,fruits
1522,3/15/2021 19:00,bananas,5,fruits
1523,3/15/2021 19:00,beef,6,meat
1524,3/15/2021 20:00,beans,13,canned food
1525,3/15/2021 20:00,beans,4,canned food
1526,3/15/2021 20:00,dish soap,30,detergents
1527,3/15/2021 20:00,chicken,9,meat
1528,3/15/2021 20:00,ketchup,20,canned food
1529,3/15/2021 20:00,cookies,2,bakery
1530,3/15/2021 21:00,paper towels,14,toileteries
1531,3/15/2021 21:00,toilet paper,17,toileteries
1532,3/15/2021 21:00,buns,4,bakery
1533,3/15/2021 21:00,cupcakes,2,bakery
1534,3/15/2021 21:00,tilapia,13,meat
1535,3/15/2021 22:00,paper towels,14,toileteries
1536,3/15/2021 22:00,tea,6,beverages
1537,3/15/2021 23:00,paper towels,11,toileteries
1538,3/16/2021 7:00,tilapia,7,meat
1539,3/16/2021 7:00,toilet paper,23,toileteries
1540,3/16/2021 7:00,pork,6,meat
1541,3/16/2021 8:00,cookies,4,bakery
1542,3/16/2021 8:00,loaves,10,bakery
1543,3/16/2021 9:00,tea,5,beverages
1544,3/16/2021 9:00,chicken,11,meat
1545,3/16/2021 9:00,soda,25,beverages
1546,3/16/2021 10:00,paper towels,1,toileteries
1547,3/16/2021 10:00,apples,2,fruits
1548,3/16/2021 11:00,cupcakes,4,bakery
1549,3/16/2021 11:00,beef,6,meat
1550,3/16/2021 11:00,shampoo,9,personal care
1551,3/16/2021 11:00,cupcakes,8,bakery
1552,3/16/2021 11:00,tea,1,beverages
1553,3/16/2021 11:00,pork,3,meat
1554,3/16/2021 11:00,pork,6,meat
1555,3/16/2021 11:00,tilapia,7,meat
1556,3/16/2021 12:00,soda,2,beverages
1557,3/16/2021 12:00,apples,25,fruits
1558,3/16/2021 12:00,beans,12,canned food
1559,3/16/2021 12:00,bananas,21,fruits
1560,3/16/2021 12:00,cookies,2,bakery
1561,3/16/2021 12:00,loaves,3,bakery
1562,3/16/2021 12:00,chicken,23,meat
1563,3/16/2021 12:00,beef,30,meat
1564,3/16/2021 12:00,cupcakes,5,bakery
1565,3/16/2021 12:00,paper towels,8,toileteries
1566,3/16/2021 12:00,shaving cream,29,personal care
1567,3/16/2021 12:00,pork,5,meat
1568,3/16/2021 12:00,shampoo,7,personal care
1569,3/16/2021 12:00,shampoo,20,personal care
1570,3/16/2021 13:00,hand soap,3,personal care
1571,3/16/2021 13:00,beans,10,canned food
1572,3/16/2021 13:00,dish soap,29,detergents
1573,3/16/2021 13:00,coffee,21,beverages
1574,3/16/2021 13:00,shaving cream,27,personal care
1575,3/16/2021 13:00,tilapia,12,meat
1576,3/16/2021 13:00,hand soap,21,personal care
1577,3/16/2021 13:00,hand soap,27,personal care
1578,3/16/2021 13:00,buns,8,bakery
1579,3/16/2021 13:00,soda,4,beverages
1580,3/16/2021 13:00,ketchup,8,canned food
1581,3/16/2021 13:00,laundry detergent,18,detergents
1582,3/16/2021 13:00,coffee,16,beverages
1583,3/16/2021 14:00,tilapia,10,meat
1584,3/16/2021 14:00,apples,29,fruits
1585,3/16/2021 14:00,beef,24,meat
1586,3/16/2021 14:00,cupcakes,8,bakery
1587,3/16/2021 14:00,cupcakes,13,bakery
1588,3/16/2021 15:00,coffee,15,beverages
1589,3/16/2021 15:00,loaves,1,bakery
1590,3/16/2021 16:00,soda,6,beverages
1591,3/16/2021 16:00,paper towels,13,toileteries
1592,3/16/2021 16:00,laundry detergent,4,detergents
1593,3/16/2021 16:00,toilet paper,26,toileteries
1594,3/16/2021 16:00,laundry detergent,19,detergents
1595,3/16/2021 17:00,tilapia,3,meat
1596,3/16/2021 17:00,paper towels,15,toileteries
1597,3/16/2021 17:00,hand soap,17,personal care
1598,3/16/2021 17:00,pork,6,meat
1599,3/16/2021 17:00,shaving cream,13,personal care
1600,3/16/2021 17:00,shaving cream,29,personal care
1601,3/16/2021 17:00,oranges,18,fruits
1602,3/16/2021 17:00,bananas,13,fruits
1603,3/16/2021 17:00,soda,28,beverages
1604,3/16/2021 17:00,beef,20,meat
1605,3/16/2021 17:00,buns,2,bakery
1606,3/16/2021 17:00,pork,10,meat
1607,3/16/2021 18:00,all purpose,19,detergents
1608,3/16/2021 18:00,bananas,10,fruits
1609,3/16/2021 18:00,dish soap,18,detergents
1610,3/16/2021 18:00,dish soap,5,detergents
1611,3/16/2021 18:00,cupcakes,10,bakery
1612,3/16/2021 18:00,shampoo,13,personal care
1613,3/16/2021 18:00,paper towels,4,toileteries
1614,3/16/2021 18:00,laundry detergent,4,detergents
1615,3/16/2021 18:00,oranges,8,fruits
1616,3/16/2021 18:00,chicken,2,meat
1617,3/16/2021 19:00,apples,16,fruits
1618,3/16/2021 19:00,all purpose,2,detergents
1619,3/16/2021 19:00,dish soap,20,detergents
1620,3/16/2021 19:00,tilapia,10,meat
1621,3/16/2021 19:00,beans,11,canned food
1622,3/16/2021 20:00,soda,8,beverages
1623,3/16/2021 20:00,ketchup,26,canned food
1624,3/16/2021 20:00,tilapia,3,meat
1625,3/16/2021 20:00,bananas,14,fruits
1626,3/16/2021 21:00,buns,6,bakery
1627,3/16/2021 21:00,beef,3,meat
1628,3/16/2021 21:00,bananas,7,fruits
1629,3/16/2021 21:00,coffee,2,beverages
1630,3/16/2021 21:00,shampoo,1,personal care
1631,3/16/2021 21:00,paper towels,10,toileteries
1632,3/16/2021 21:00,tilapia,3,meat
1633,3/16/2021 21:00,soda,7,beverages
1634,3/16/2021 21:00,paper towels,5,toileteries
1635,3/16/2021 22:00,cupcakes,13,bakery
1636,3/16/2021 23:00,toilet paper,4,toileteries
1637,3/16/2021 23:00,beans,6,canned food
1638,3/16/2021 23:00,dish soap,4,detergents
1639,3/17/2021 8:00,laundry detergent,22,detergents
1640,3/17/2021 9:00,tea,3,beverages
1641,3/17/2021 9:00,paper towels,19,toileteries
1642,3/17/2021 9:00,tilapia,13,meat
1643,3/17/2021 9:00,shampoo,13,personal care
1644,3/17/2021 9:00,beans,14,canned food
1645,3/17/2021 10:00,cookies,3,bakery
1646,3/17/2021 10:00,buns,29,bakery
1647,3/17/2021 10:00,buns,7,bakery
1648,3/17/2021 10:00,shampoo,13,personal care
1649,3/17/2021 10:00,paper towels,18,toileteries
1650,3/17/2021 10:00,tilapia,10,meat
1651,3/17/2021 10:00,ketchup,2,canned food
1652,3/17/2021 10:00,loaves,1,bakery
1653,3/17/2021 10:00,toilet paper,4,toileteries
1654,3/17/2021 11:00,beef,9,meat
1655,3/17/2021 11:00,beans,4,canned food
1656,3/17/2021 11:00,paper towels,10,toileteries
1657,3/17/2021 11:00,soda,6,beverages
1658,3/17/2021 11:00,cookies,2,bakery
1659,3/17/2021 12:00,paper towels,1,toileteries
1660,3/17/2021 12:00,laundry detergent,13,detergents
1661,3/17/2021 12:00,cupcakes,8,bakery
1662,3/17/2021 12:00,all purpose,19,detergents
1663,3/17/2021 12:00,apples,23,fruits
1664,3/17/2021 12:00,all purpose,18,detergents
1665,3/17/2021 12:00,cupcakes,5,bakery
1666,3/17/2021 12:00,beef,28,meat
1667,3/17/2021 13:00,tilapia,12,meat
1668,3/17/2021 13:00,beans,7,canned food
1669,3/17/2021 13:00,shaving cream,18,personal care
1670,3/17/2021 13:00,tea,1,beverages
1671,3/17/2021 13:00,tea,4,beverages
1672,3/17/2021 13:00,tea,4,beverages
1673,3/17/2021 13:00,dish soap,15,detergents
1674,3/17/2021 13:00,ketchup,28,canned food
1675,3/17/2021 13:00,tea,4,beverages
1676,3/17/2021 13:00,dish soap,6,detergents
1677,3/17/2021 13:00,soda,11,beverages
1678,3/17/2021 13:00,laundry detergent,8,detergents
1679,3/17/2021 13:00,shaving cream,3,personal care
1680,3/17/2021 13:00,oranges,16,fruits
1681,3/17/2021 13:00,shampoo,19,personal care
1682,3/17/2021 13:00,cupcakes,12,bakery
1683,3/17/2021 13:00,hand soap,27,personal care
1684,3/17/2021 14:00,beef,14,meat
1685,3/17/2021 14:00,paper towels,4,toileteries
1686,3/17/2021 14:00,bananas,26,fruits
1687,3/17/2021 15:00,shampoo,8,personal care
1688,3/17/2021 15:00,ketchup,15,canned food
1689,3/17/2021 15:00,buns,19,bakery
1690,3/17/2021 15:00,buns,3,bakery
1691,3/17/2021 16:00,all purpose,9,detergents
1692,3/17/2021 16:00,hand soap,28,personal care
1693,3/17/2021 16:00,apples,3,fruits
1694,3/17/2021 16:00,ketchup,23,canned food
1695,3/17/2021 17:00,shaving cream,19,personal care
1696,3/17/2021 17:00,shampoo,11,personal care
1697,3/17/2021 17:00,toilet paper,29,toileteries
1698,3/17/2021 17:00,tea,3,beverages
1699,3/17/2021 17:00,hand soap,30,personal care
1700,3/17/2021 17:00,loaves,4,bakery
1701,3/17/2021 18:00,coffee,11,beverages
1702,3/17/2021 18:00,toilet paper,21,toileteries
1703,3/17/2021 18:00,shaving cream,1,personal care
1704,3/17/2021 18:00,beef,15,meat
1705,3/17/2021 18:00,cookies,1,bakery
1706,3/17/2021 18:00,tea,2,beverages
1707,3/17/2021 18:00,dish soap,20,detergents
1708,3/17/2021 18:00,laundry detergent,19,detergents
1709,3/17/2021 19:00,shaving cream,11,personal care
1710,3/17/2021 19:00,bananas,17,fruits
1711,3/17/2021 19:00,hand soap,23,personal care
1712,3/17/2021 19:00,beans,10,canned food
1713,3/17/2021 19:00,shampoo,4,personal care
1714,3/17/2021 20:00,dish soap,23,detergents
1715,3/17/2021 20:00,buns,6,bakery
1716,3/17/2021 20:00,chicken,13,meat
1717,3/17/2021 20:00,cupcakes,4,bakery
1718,3/17/2021 20:00,buns,26,bakery
1719,3/17/2021 21:00,tea,3,beverages
1720,3/17/2021 21:00,cookies,3,bakery
1721,3/17/2021 21:00,buns,13,bakery
1722,3/17/2021 21:00,laundry detergent,17,detergents
1723,3/17/2021 21:00,bananas,3,fruits
1724,3/17/2021 22:00,apples,25,fruits
1725,3/17/2021 22:00,laundry detergent,18,detergents
1726,3/17/2021 22:00,shampoo,5,personal care
1727,3/17/2021 22:00,shaving cream,18,personal care
1728,3/18/2021 7:00,beef,21,meat
1729,3/18/2021 8:00,ketchup,29,canned food
1730,3/18/2021 8:00,cupcakes,4,bakery
1731,3/18/2021 8:00,bananas,30,fruits
1732,3/18/2021 8:00,cupcakes,7,bakery
1733,3/18/2021 9:00,pork,17,meat
1734,3/18/2021 9:00,shampoo,18,personal care
1735,3/18/2021 9:00,beans,8,canned food
1736,3/18/2021 9:00,chicken,14,meat
1737,3/18/2021 10:00,cookies,2,bakery
1738,3/18/2021 10:00,dish soap,30,detergents
1739,3/18/2021 10:00,tilapia,10,meat
1740,3/18/2021 10:00,beef,8,meat
1741,3/18/2021 10:00,dish soap,10,detergents
1742,3/18/2021 10:00,hand soap,11,personal care
1743,3/18/2021 10:00,buns,3,bakery
1744,3/18/2021 10:00,laundry detergent,1,detergents
1745,3/18/2021 10:00,dish soap,28,detergents
1746,3/18/2021 10:00,coffee,19,beverages
1747,3/18/2021 11:00,loaves,5,bakery
1748,3/18/2021 11:00,paper towels,3,toileteries
1749,3/18/2021 11:00,tilapia,5,meat
1750,3/18/2021 11:00,soda,6,beverages
1751,3/18/2021 11:00,cupcakes,9,bakery
1752,3/18/2021 11:00,soda,30,beverages
1753,3/18/2021 12:00,bananas,19,fruits
1754,3/18/2021 12:00,laundry detergent,12,detergents
1755,3/18/2021 12:00,tilapia,7,meat
1756,3/18/2021 12:00,cupcakes,1,bakery
1757,3/18/2021 12:00,shaving cream,8,personal care
1758,3/18/2021 12:00,beef,7,meat
1759,3/18/2021 12:00,laundry detergent,9,detergents
1760,3/18/2021 12:00,beef,9,meat
1761,3/18/2021 12:00,oranges,15,fruits
1762,3/18/2021 12:00,chicken,26,meat
1763,3/18/2021 12:00,soda,14,beverages
